time,X,Y,Z
08:07,5.085346221923828,1.6115660667419434,-4.186243057250977
08:10,7.308278560638428,6.134599208831787,7.055835723876953
08:17,3.067598581314087,0.12861421704292297,-2.555534601211548
08:21,7.1748785972595215,-1.7940187454223633,10.693524360656738
08:24,8.508877754211426,-4.209573268890381,11.784651756286621
08:30,3.2303106784820557,0.9565308690071106,11.784651756286621
08:34,5.648856163024902,0.9332008361816406,1.4925230741500854
08:37,5.212764263153076,-6.5712890625,-6.311069488525391
08:45,-0.3164508044719696,0.02153540402650833,11.502298355102539
08:48,7.759923934936523,3.4683964252471924,15.096916198730469
