time,value
2024-09-04T11:56:24.469408518Z,0.6029912829399109
2024-09-04T11:56:25.473463866Z,0.39541393518447876
2024-09-04T11:56:26.692125988Z,0.711864709854126
2024-09-04T11:56:27.999204162Z,0.5461617708206177
2024-09-04T11:56:28.961986616Z,0.3080759048461914
2024-09-04T11:56:29.691070803Z,0.5617151260375977
2024-09-04T11:56:30.692814004Z,0.5437689423561096
2024-09-04T11:56:31.688375733Z,0.34217363595962524
2024-09-04T11:56:32.685731528Z,0.8536394834518433
2024-09-04T11:56:33.698190277Z,0.47676992416381836
2024-09-04T11:56:34.708221184Z,0.29371899366378784
2024-09-04T11:56:35.712168765Z,0.9708877801895142
2024-09-04T11:56:36.735150945Z,0.30987054109573364
2024-09-04T11:56:37.724996511Z,0.6370890140533447
2024-09-04T11:56:38.713674826Z,0.8404789566993713
2024-09-04T11:56:39.735408756Z,0.7645068168640137
2024-09-04T11:56:40.723137223Z,1.3591232299804688
2024-09-04T11:56:41.72337572Z,2.6602206230163574
2024-09-04T11:56:42.743694306Z,0.4911268353462219
2024-09-04T11:56:43.746472899Z,0.9427721500396729
2024-09-04T11:56:44.733329725Z,1.2005987167358398
2024-09-04T11:56:45.73824322Z,-0.12203395366668701
2024-09-04T11:56:46.755492515Z,0.243469700217247
2024-09-04T11:56:47.757208581Z,1.2023934125900269
2024-09-04T11:56:48.757231338Z,0.5108676552772522
2024-09-04T11:56:49.770940479Z,0.49651068449020386
2024-09-04T11:56:50.768711763Z,0.3565305769443512
2024-09-04T11:56:51.778455845Z,0.37507495284080505
2024-09-04T11:56:52.770846759Z,0.2997010350227356
2024-09-04T11:57:09.575570031Z,-1.220937728881836
2024-09-04T11:57:10.606607135Z,-0.7405785918235779
2024-09-04T11:57:11.608683964Z,6.008975982666016
2024-09-04T11:57:12.555821059Z,-1.7976080179214478
2024-09-04T11:57:13.545526327Z,-0.8027920126914978
2024-09-04T11:57:14.527167442Z,0.3451646566390991
2024-09-04T11:57:15.51539442Z,1.252044439315796
2024-09-04T11:57:16.506566752Z,2.6458635330200195
2024-09-04T11:57:17.508527191Z,4.642673969268799
2024-09-04T11:57:18.526227366Z,1.9639091491699219
2024-09-04T11:57:19.470036415Z,1.9639091491699219
2024-09-04T11:57:20.444308131Z,0.19322042167186737
2024-09-04T11:57:21.443345689Z,2.2983062267303467
2024-09-04T11:57:22.428879225Z,-0.5814558863639832
2024-09-04T11:57:23.492581932Z,1.1186445951461792
2024-09-04T11:57:24.497050869Z,0.19800607860088348
2024-09-04T11:57:25.391558549Z,1.978864312171936
2024-09-04T11:57:26.376306049Z,0.7423732280731201
2024-09-04T11:57:27.378209859Z,0.7190431952476501
2024-09-04T11:57:28.352904485Z,1.9453648328781128
2024-09-04T11:57:29.376961504Z,1.4584254026412964
2024-09-04T11:57:30.325774777Z,0.8871390223503113
2024-09-04T11:57:31.326180964Z,1.8717855215072632
2024-09-04T11:57:32.302436416Z,2.468794822692871
2024-09-04T11:57:33.292058195Z,1.8987047672271729
2024-09-04T11:57:34.276094114Z,1.0223335027694702
2024-09-04T11:57:35.264303897Z,1.5326029062271118
2024-09-04T11:57:36.247834806Z,2.1613171100616455
2024-09-04T11:57:37.254845303Z,1.3226326704025269
2024-09-04T11:57:38.227095431Z,0.8787640929222107
2024-09-04T11:57:39.24651839Z,1.6049858331680298
2024-09-04T11:57:40.188533259Z,2.073979139328003
2024-09-04T11:57:41.183748797Z,1.158724308013916
2024-09-04T11:57:42.159482034Z,1.0342975854873657
2024-09-04T11:57:43.153282584Z,1.6055840253829956
2024-09-04T11:57:44.181678635Z,1.797009825706482
2024-09-04T11:57:45.132925803Z,1.0253244638442993
2024-09-04T11:57:46.131356603Z,1.0701899528503418
2024-09-04T11:57:47.16924516Z,1.6863417625427246
2024-09-04T11:57:48.110282119Z,2.0572292804718018
2024-09-04T11:57:49.078652303Z,1.5056836605072021
2024-09-04T11:57:50.074971359Z,1.5332010984420776
2024-09-04T11:57:51.053863987Z,1.420140266418457
2024-09-04T11:57:52.040383609Z,1.688136339187622
2024-09-04T11:57:53.023067764Z,1.9507486820220947
2024-09-04T11:57:54.009121309Z,1.4069796800613403
2024-09-04T11:57:54.998715533Z,1.3483555316925049
2024-09-04T11:57:55.988775989Z,1.7617156505584717
2024-09-04T11:57:56.970377859Z,1.9106688499450684
2024-09-04T11:57:57.952162605Z,1.3591232299804688
2024-09-04T11:57:58.945261268Z,1.32921302318573
2024-09-04T11:57:59.932902612Z,1.7724833488464355
2024-09-04T11:58:00.957328259Z,1.8765711784362793
2024-09-04T11:58:01.920466515Z,1.0043872594833374
2024-09-04T11:58:02.909936644Z,1.0043872594833374
2024-09-04T11:58:03.865017615Z,1.1234302520751953
2024-09-04T11:58:04.851174576Z,1.7132610082626343
2024-09-04T11:58:05.849989446Z,1.8346967697143555
2024-09-04T11:58:06.822629707Z,0.6999006271362305
2024-09-04T11:58:07.811199002Z,1.052243709564209
2024-09-04T11:58:08.797059762Z,1.5326029062271118
2024-09-04T11:58:09.787252983Z,1.689931035041809
2024-09-04T11:58:10.796638795Z,0.7956135272979736
2024-09-04T11:58:11.766622542Z,1.168893814086914
2024-09-04T11:58:12.749358395Z,1.7467604875564575
2024-09-04T11:58:13.732859133Z,1.485344648361206
2024-09-04T11:58:14.733029464Z,1.0241280794143677
2024-09-04T11:58:15.723089521Z,1.2508480548858643
2024-09-04T11:58:16.705497337Z,1.4895321130752563
2024-09-04T11:58:17.693905968Z,1.6313068866729736
2024-09-04T11:58:18.681955118Z,0.45284169912338257
2024-09-04T11:58:19.693498769Z,0.5437689423561096
2024-09-04T11:58:20.667715908Z,1.618146300315857
2024-09-04T11:58:21.633210647Z,1.9866410493850708
2024-09-04T11:58:23.386097096Z,0.5174478888511658
2024-09-04T11:58:23.631579277Z,1.292722463607788
2024-09-04T11:58:24.739578044Z,1.6606189012527466
2024-09-04T11:58:25.621323559Z,1.5170495510101318
2024-09-04T11:58:26.602979863Z,0.8057830333709717
2024-09-04T11:58:27.570333151Z,1.277169108390808
2024-09-04T11:58:28.593401452Z,1.7826528549194336
2024-09-04T11:58:29.562528048Z,1.292722463607788
2024-09-04T11:58:30.535690113Z,0.7100701332092285
2024-09-04T11:58:31.508924849Z,1.0480563640594482
2024-09-04T11:58:32.491032502Z,1.5708880424499512
2024-09-04T11:58:33.532942213Z,0.6113662123680115
2024-09-04T11:58:34.477300759Z,0.7597211599349976
2024-09-04T11:58:35.506086623Z,1.389033555984497
2024-09-04T11:58:36.449692817Z,1.3441680669784546
2024-09-04T11:58:37.445827474Z,0.6532405614852905
2024-09-04T11:58:38.430967134Z,0.9068797826766968
2024-09-04T11:58:39.41210446Z,1.812563180923462
2024-09-04T11:58:42.389258178Z,1.1001001596450806
2024-09-04T11:58:43.550428971Z,1.077966570854187
